Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr21;Attr22;Attr23;Attr24;Attr25;Attr26;Attr27;Attr28;Attr29;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr37;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr55;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;class;;Ratio de solvencia;Inmovilizado(>1 ok);ROE;Ratio Beaveur;A;B;C;D;E;RATIO ALTMAN
0,18474;0,37948;0,38944;21,125;25,287;0,000487;0,18474;16,352;2,624;0,62052;0,19871;0,52774;0,1658;0,18474;318,37;11,465;26,352;0,18474;0,070407;39,09;0,89957;0;0,070407;0,51026;0,61651;11,465;0;1,495;43,977;0,10173;0,16082;73,658;49,554;45,712;0,008665;2,624;40,259;0,63191;0,003302;0,33336;0,050533;0;86,634;47,544;0,65742;13,097;59,128;-0,25032;-0,095397;19,487;0,35007;0,2018;2,382;24,258;9730,8;0,33889;0,29773;0,66654;0,018353;93,375;7,677;48,696;74,956;10,073;0;;26,352;24,258;0,65742;11465;0,38944;0,18474;0,18474;0,62052;2,624;4,331918
0,10003;0,10731;0,22476;31,064;46,205;0,3255;0,11894;82,313;11,426;0,88334;0,11894;11,147;0,14946;0,11894;279,82;13,044;93,184;0,11894;0,12699;47,014;10,895;0,12322;0,1068;0,39212;0,88334;11,282;15,032;0,3362;52,969;0,075551;0,12699;47,511;76,825;11,482;0,12322;0,95359;344,5;0,88395;0,13156;0,35769;0,024455;0,13156;114,3;67,286;0,82913;19,758;53,717;0,10218;0,10909;30,887;0,1067;0,13017;13,213;13,222;44532;0,12477;0,11324;0,87523;0,000693;77,636;54,246;41,583;87,777;1,401;0;;93,184;13,222;0,82913;13044;0,22476;0,10003;0,11894;0,88334;11,426;12,75826
-0,054724;0,083295;0,30846;48,905;25,104;-0,12873;-0,054724;11,006;0,59053;0,91671;-0,054624;-0,69021;0,049045;-0,054724;1049,7;0,34771;12,006;-0,054724;-0,09267;165,97;13,465;-0,055346;-0,09267;-0,17477;-0,12927;0,34771;-552,79;0,50381;43,268;0,007543;-0,0925;45,181;80,787;76,898;-0,049993;0,59053;?;0,91671;-0,084658;10,083;0,097967;-0,093722;190,25;24,276;-0,2038;15,037;153,02;-0,13903;-0,23544;46,551;0,079286;0,12378;14,973;14,973;6546,8;-0,084658;-0,059697;10,921;0;21,992;15,036;49,006;74,481;0,96452;0;;12,006;14,973;-0,2038;0,34771;0,30846;-0,054724;-0,054724;0,91671;0,59053;1,2535052
0,13496;0,073381;0,49232;77,091;82,008;0,2352;0,1664;12,145;11,373;0,89119;0,1664;22,675;0,15152;0,1664;122,96;29,685;13,627;0,1664;0,11574;53,975;12,572;0,16665;0,093876;0,27313;0,89119;25,401;13,183;11,336;52,938;-0,032485;0,11574;21,189;17,226;2,271;0,16665;14,406;?;0,89119;0,11592;16,839;0,011062;0,11592;112,25;58,276;0,63482;48,119;61,387;0,11521;0,080139;77,091;0,073381;0,058051;2,052;2,052;96846;0,12074;0,15144;0,87926;0;67,623;62,633;18,63;19,592;33,104;0;;13,627;2,052;0,63482;29685;0,49232;0,13496;0,1664;0,89119;11,373;13,236562
-0,29874;0,45926;0,41171;19,162;-244,62;-0,22281;-0,29874;11,774;12,584;0,54074;-0,29358;-0,66484;-0,005728;-0,29874;-23256;-0,015695;21,774;-0,29874;-0,23741;194,96;0,50506;0;-0,23741;0,020352;-0,52155;-0,015695;0;29,631;3,627;0,34925;-0,47996;242,5;15,051;14,726;0,11494;12,584;?;0,54074;0,09134;0,046384;0,052511;0;243,71;48,757;-0,44448;0,42046;362,73;-0,29154;-0,23168;18,749;0,44935;0,66439;38,917;38,917;1744,1;0,46253;-0,55248;0,54584;0;18,722;74,862;130,34;28,004;90,564;0;;21,774;38,917;-0,44448;-0,015695;0,41171;-0,29874;-0,29874;0,54074;12,584;11,998418
0,051611;0,69902;0,43271;1,768;92,016;0;0,063774;0,43057;44,541;0,30098;0,073232;0,11319;0,015024;0,063774;3812,8;0,095731;14,306;0,063774;0,014318;25,558;?;0,069095;0,011587;0,063774;0,2067;0,07833;73,054;111,36;34,321;0,1224;0,014318;46,827;77,947;62,825;0,062464;44,541;51,014;0,43511;0,014024;0,2884;0,32255;0,015513;68,314;42,756;0,16548;12,145;25,922;0,065951;0,014807;1,425;0,56341;0,12829;77,458;111,98;1170,4;0,014024;0,17148;0,98574;0,44563;14,281;85,368;46,17;79,056;1146,3;0;;14,306;111,98;0,16548;0,095731;0,43271;0,051611;0,063774;0,30098;44,541;45,5235496
0,001766;0,91367;-0,016654;0,98113;-17,266;0;0,004491;0,094483;46,721;0,086326;0,058001;0,005088;0,010526;0,004491;6781,2;0,053825;10,945;0,004491;0,000961;14,748;0,95373;0,058001;0,000378;0,022385;0,062101;0,050843;10,839;-0,12431;33,939;0,19451;0,003117;69,851;52,254;50,482;0,059733;46,721;21,857;0,11731;0,012785;0,021018;0,29659;0,012414;66,208;51,459;0,009357;0,76726;14,939;0,013313;0,00285;0,94786;0,88269;0,19137;0,64439;0,87569;-41,247;0,012785;0,020462;0,99904;0,35894;24,748;7,093;68,958;52,931;34,876;0;;10,945;0,87569;0,009357;0,053825;-0,016654;0,001766;0,004491;0,086326;46,721;46,7701035
0,061165;0,52335;0,071627;1,319;52,549;0;0,061165;0,91076;12,327;0,47665;0,067028;0,2724;0,69529;0,061165;222,87;16,377;19,108;0,061165;0,049618;44,204;?;0;0,049618;0,061165;0,46995;16,377;0;0,10177;3,873;0,41984;0,11022;319,87;11,411;0,48958;0,006891;12,327;0,49741;0,77194;0,00559;0,030851;0,021918;0;85,643;41,439;0,4097;0,65413;212,67;-0,79594;-0,64568;0,56591;0,22454;0,87636;0,67722;10,968;534,62;0,79215;0,12832;0,21941;0,61951;82,572;88,081;66,486;54,899;17,514;0;;19,108;10,968;0,4097;16377;0,071627;0,061165;0,061165;0,47665;12,327;12,9864179
0,13263;0,40057;0,19138;17,172;-32,962;0;0,13263;14,965;14,754;0,59943;0,13263;0,49702;0,9083;0,13263;109,1;33,454;24,965;0,13263;0,089894;19,468;?;0;0,089895;0,13263;0,58992;33,454;?;0,35324;40,041;0,2161;0,20156;129340;0,002822;0,00188;0,01348;14,754;31,125;0,72137;0,009137;0,31459;0,011058;0;92,595;73,127;16,854;14,223;38141;-12,074;-0,81841;11,439;0,26684;354,36;11,064;13,315;1932;0,99949;0,22125;0,005782;0,20342;18,749;49,913;66,017;55,289;27,232;0;;24,965;13,315;16,854;33454;0,19138;0,13263;0,13263;0,59943;14,754;15,966675
0,036823;0,30062;0,51267;27,104;19,337;0,18646;0,042497;2,234;10,093;0,67159;0,042497;0,14178;0,022672;0,042497;1541,5;0,23679;33,264;0,042497;0,013536;39,4;12,661;0,043479;0,011728;0,22941;0,67159;0,21791;0,13977;27,328;44,611;0,075016;0,013536;35,171;10,378;0,14463;0,043479;31,817;534,72;0,67247;0,013848;0,24455;0,13696;0,013848;85,924;46,524;0,10865;15,797;39,767;0,014793;0,004712;27,024;0,29974;0,096358;35,799;35,847;14821;0,009233;0,05483;0,99077;0,001319;92,639;78,454;34,846;10,475;16,736;0;;33,264;35,847;0,10865;0,23679;0,51267;0,036823;0,042497;0,67159;10,093;11,3029503
0,10231;0,42494;0,35941;19,618;-85,169;0;0,10231;13,533;2,596;0,57506;0,13359;0,27379;0,051146;0,10231;1168,1;0,31246;23,533;0,10231;0,039411;56,791;15,354;0;0,039411;0,061997;0,56235;0,31246;0;13,466;35,948;0,16304;0,086353;62,744;58,173;51,157;0,004752;2,596;64,231;0,62631;0,00183;0,021074;0,46495;0;101,96;45,174;0,25329;0,88086;67,821;-0,030465;-0,011735;17,252;0,37369;0,1719;21,546;23,466;1413,8;0,16262;0,17791;0,8597;0,089117;6,427;8,08;52,54;69,471;97,265;0;;23,533;23,466;0,25329;0,31246;0,35941;0,10231;0,10231;0,57506;2,596;3,853185
0,15655;0,18413;0,41993;33,866;32,387;0,44302;0,19451;4,223;11,343;0,77759;0,19451;11,055;0,11656;0,19451;289,48;12,609;54,309;0,19451;0,097658;48,445;11,051;0,22526;0,078599;0,55541;0,77759;10,547;12,829;10,391;52,063;0,091517;0,097658;36,575;99,795;12,234;0,22526;2,01;40,551;0,78577;0,1131;0,016116;0,023025;0,1131;108,68;60,234;0,59219;18,841;54,951;0,18761;0,094193;32,362;0,17595;0,10021;19,242;19,444;67529;0,11839;0,20133;0,88161;0,010514;75,343;60,597;32,245;11,32;49,287;0;;54,309;19,444;0,59219;12609;0,41993;0,15655;0,19451;0,77759;11,343;13,174523
0,10565;0,33543;0,35782;23,307;143,58;0,27767;0,10565;19,701;11,651;0,66083;0,10565;0,3929;0,12293;0,10565;1016,1;0,35923;29,813;0,10565;0,10779;10,204;11,958;0,14112;0,10779;0,27768;0,66083;0,35923;16,774;0,95861;53,986;0,3212;0,10779;116,67;31,286;0,42071;0,14112;0,98657;90,098;0,72735;0,14397;0,079576;0,07071;0,14397;225,41;215,21;38,557;22,288;11,889;0,12628;0,12883;18,685;0,26891;0,31964;17,704;19,486;89593;0,14169;0,15988;0,85831;0,10066;35,77;1,696;100,14;3,645;26,259;0;;29,813;19,486;38,557;0,35923;0,35782;0,10565;0,10565;0,66083;11,651;12,973437
0,14739;0,86689;0,04065;10,469;-11,346;-0,18644;0,16347;0,15355;33,478;0,13311;0,182;0,18857;0,051291;0,16347;1842,7;0,19808;11,536;0,16347;0,048828;13,976;?;0,14172;0,044027;0,16347;0,10442;0,17954;76,463;0,43962;32,412;0,23598;0,049219;98,495;37,058;37,058;0,13533;33,478;?;0,13311;0,040422;0,1042;0,19269;0,042331;89,097;75,121;11,498;0,89902;14,565;0,13347;0,039869;10,469;0,86689;0,26985;14,396;14,396;70,835;0,040422;11,073;0,95227;0;26,116;48,588;94,514;38,619;36,206;0;;11,536;14,396;11,498;0,19808;0,04065;0,14739;0,16347;0,13311;33,478;34,352443
0,28419;0,44134;0,026763;10,896;-47,911;0,24534;0,28419;12,658;15,702;0,55866;0,28445;0,95137;0,1849;0,28419;554,84;0,65784;22,658;0,28419;0,18099;36,449;?;0;0,18099;0,28419;0,52954;0,65784;0;0,039677;38,368;0,28069;0,40455;104,4;34,962;23,664;0,001878;15,702;12,061;0,69852;0,001196;0,02923;23,965;0;73,629;37,18;18,124;0,56468;54,801;-0,006139;-0,003909;0,73749;0,29872;0,28603;0,82824;10,356;183,81;0,33489;0,50871;0,66533;0,25035;10,014;98,171;69,438;52,565;2,328;0;;22,658;10,356;18,124;0,65784;0,026763;0,28419;0,28419;0,55866;15,702;17,4050046
0,020512;0,3799;0,28242;17,466;-24,087;-0,000944;0,028057;16,323;17,429;0,6201;0,03006;0,074173;0,016097;0,028057;4942,3;0,073852;26,323;0,028057;0,016097;81,969;10,994;0,012504;0,011769;0,017691;0,11628;0,053994;62,417;0,83231;37,661;0,21498;0,016097;79,72;45,785;45,587;0,011062;17,429;?;0,6201;0,006347;0,031952;10,127;0,007174;135,83;53,858;0,052406;0,71186;82,493;0,012504;0,007174;17,391;0,37826;0,21841;18,275;18,275;1648;0,006347;0,033079;0,98411;0;44,529;6,777;79,214;46,078;51,365;0;;26,323;18,275;0,052406;0,073852;0,28242;0,020512;0,028057;0,6201;17,429;18,2612689
0,19786;0,17371;0,22703;51,535;15,141;0;0,24448;47,566;13,541;0,82629;0,25543;44,726;0,20358;0,24448;230;15,869;57,566;0,24448;0,18054;48,64;10,091;0,25383;0,14612;0,43522;0,81828;13,186;23,17;0,31607;38,042;0,097867;0,18806;18,163;20,096;63,233;0,25565;13,541;0,85041;0,94534;0,1888;0,78462;0,020315;0,18746;64,371;15,73;10,965;18,522;59,961;0,22264;0,16442;16,216;0,05466;0,049761;11,503;13,161;1446,5;0,1888;0,23945;0,81976;0,14408;75,041;23,204;14,734;24,773;18,851;0;;57,566;13,161;10,965;15869;0,22703;0,19786;0,24448;0,82629;13,541;15,392998
0,10926;0,42872;0,5649;26,303;43,299;-0,000443;0,14867;13,325;25,225;0,57128;0,15439;0,42908;0,067107;0,14867;924,44;0,39484;23,325;0,14867;0,05894;38,382;1,043;0,13797;0,043314;0,2844;0,23402;0,3029;24,15;63,753;46,481;0,14771;0,061205;50,896;71,715;57,959;0,037606;25,225;15,576;0,61276;0,014909;0,17141;0,09012;0,054698;123,28;84,903;0,4119;18,648;38,963;0,11737;0,046531;21,258;0,34649;0,13944;64,472;69,154;25125;0,014909;0,19125;0,94423;0,072613;95,096;4,299;50,137;7,28;28,468;0;;23,325;69,154;0,4119;0,39484;0,5649;0,10926;0,14867;0,57128;25,225;26,889223
0,02793;0,6128;-0,1866;0,60364;-98,172;0,11771;0,031854;0,60258;10,272;0,36926;0,031854;0,06766;0,056412;0,031854;3425,9;0,10654;16,319;0,031854;0,027523;28,339;1,011;0,033255;0,024132;0,13367;0,36926;0,10014;0,29516;-0,26069;57,938;0,50677;0,027523;152,52;23,931;0,054268;0,033255;11,861;13,684;0,51127;0,028734;0,10187;0,3021;0,028734;74,501;46,162;0,31082;0,41277;29,111;-0,000179;-0,000155;0,46375;0,47079;0,41786;0,51587;0,71425;-116080;0,026503;0,075636;0,9735;0,38457;12,88;7,907;148,48;24,583;16,168;0;;16,319;0,71425;0,31082;0,10654;-0,1866;0,02793;0,031854;0,36926;10,272;10,4138562
-0,036076;0,90873;-0,015919;0,98203;-36,542;0;-0,036076;0,10044;30,443;0,091274;-0,036076;-0,040724;-0,009671;-0,036076;-11266;-0,032398;11,004;-0,036076;-0,01185;32,688;11,848;0;-0,01185;-0,2224;0,008349;-0,032398;?;-0,12241;45,898;0,29334;-0,023701;112,34;32,492;31,675;0,00353;30,443;?;0,091274;0,00116;0,021054;45,649;0;102,07;69,38;-0,13232;0,67427;34,573;-0,006636;-0,00218;0,95733;0,88587;0,30777;0,70186;0,70186;-618,98;0,054516;-0,39525;0,94756;0;11,166;52,609;106,21;34,365;23,41;0;;11,004;0,70186;-0,13232;-0,032398;-0,015919;-0,036076;-0,036076;0,091274;30,443;30,3091044
0;0,45806;0,000935;10,038;-55,916;0;0,013109;11,831;0,95156;0,54194;0,013914;0,053697;0,1635;0,013109;1074,7;0,33964;21,831;0,013109;0,013776;29,482;0,92425;0;0;0,047721;0,54194;0,31103;0;0,001239;41,883;0,46932;0,032033;140,46;25,986;1,385;0,007915;0,95156;3,267;0,59343;0,008318;0,048961;0,10717;0;89,415;59,934;0;0,689;44,221;-0,14247;-0,14972;0,535;0,24412;0,38482;0,71786;0,78606;14,428;0,33331;0;0,67257;0,095;12,381;60,901;93,641;38,978;12,604;0;;21,831;0,78606;0;0,33964;0,000935;0;0,013109;0,54194;0,95156;1,3211057
0,75758;0,099842;0,75822;8,925;260,76;11,755;0,75758;90,094;19,189;0,89951;0,75758;79,183;0,48609;0,75758;47,398;77,007;10,016;0,75758;0,47896;39,043;10,347;0,77691;0,47896;11,755;0,89951;77,007;94,255;51,893;44,688;-0,11774;0,47896;42,366;86,154;77,814;0,77691;16,361;164,27;0,90368;0,49119;29,915;0,004165;0,49119;131;91,957;44,777;71,566;74,92;0,76564;0,48406;85,524;0,095673;0,11607;61,564;61,849;22314;0,47887;0,84221;0,52113;0,004634;93,487;39,693;22,078;16,532;10,825;0;;10,016;61,849;44,777;77007;0,75822;0,75758;0,75758;0,89951;19,189;24,199196
0,18381;0,24601;0,46489;32,161;65,355;0;0,22798;30,648;16,034;0,75399;0,24106;10,868;0,17178;0,22798;326,01;11,196;40,648;0,22798;0,14219;53,608;12,544;0,23219;0,11464;0,68355;0,70536;0,94005;17,747;1,429;46,043;-0,009711;0,14254;58,419;62,761;53,516;0,29275;16,034;?;0,75399;0,18258;12,473;0,029325;0,14481;94,017;40,41;0,78052;20,935;65,287;0,18473;0,11521;27,424;0,20977;0,15933;23,176;23,176;32,161;0,18258;0,24378;0,81538;0;68,087;90,325;47,753;76,435;49,285;0;;40,648;23,176;0,78052;11196;0,46489;0,18381;0,22798;0,75399;16,034;18,05393
-0,015405;0,71196;0,10588;11,898;-26,589;0;-0,021494;0,40458;23,476;0,28804;0,033486;-0,038531;0,014264;-0,021494;7760,5;0,047033;14,046;-0,021494;-0,009156;38,993;0,93235;-0,028055;-0,006562;0,11081;0,23827;0,055586;-0,51029;0,31487;36,454;0,30301;-0,008963;86,233;42,327;33,165;-0,013575;23,476;30,428;0,42375;-0,005783;0,046655;0,88144;-0,011951;99,147;60,155;-0,061424;0,74023;38,769;-0,083035;-0,03537;0,93225;0,55784;0,23625;0,85656;12,601;467,99;-0,005783;-0,053481;10,088;0,47113;93,607;60,677;86,731;42,084;69,812;0;;14,046;12,601;-0,061424;0,047033;0,10588;-0,015405;-0,021494;0,28804;23,476;23,6833828
0,065347;0,45468;0,3134;36,303;43,965;0;0,076511;11,993;18,827;0,54532;0,09809;0,64214;0,058325;0,076511;1511,3;0,24151;21,993;0,076511;0,040638;18,829;0,87758;0,084672;0,034708;0,12975;0,32416;0,21696;39,238;0,5523;51,738;0,16527;0,050557;24,186;15,092;39,548;0,08457;18,827;10,748;0,85739;0,044918;12,109;0,12847;0,044973;55,887;37,058;0,67281;28,152;19,715;0,051372;0,027286;0,95133;0,11915;0,066262;0,961;1,511;46764;0,044918;0,11983;0,96019;0,57228;19,385;98,494;23,099;15,801;33,179;0;;21,993;1,511;0,67281;0,24151;0,3134;0,065347;0,076511;0,54532;18,827;19,8742441
0,01144;0,88397;-0,20533;0,70497;-249,33;0;0,011407;0,13126;11,816;0,11603;0,028861;0,01639;0,14592;0,011407;1871,4;0,19505;11,313;0,011407;0,009654;76,564;1,126;0,000163;0,009682;0,02218;0,044779;0,19508;0,009363;-0,40311;44,857;0,74689;0,021853;294,22;12,405;0,97671;0,022716;11,816;12,988;0,30296;0,019225;0,049923;0,18282;0,000138;140,83;64,266;0,046156;0,34885;104,78;-0,16084;-0,13613;0,55504;0,69596;0,8061;0,2278;0,59478;-6282;0,26929;0,098592;0,74739;1,611;47,672;56,795;214,99;16,977;23,197;0;;11,313;0,59478;0,046156;0,19505;-0,20533;0,01144;0,011407;0,11603;11,816;11,6928811
-0,002665;0,61071;-0,006259;0,98818;-19,502;0;-0,002665;0,63743;22,679;0,38929;0,010521;-0,005034;0,027296;-0,002665;3601;0,10136;16,374;-0,002665;-0,001175;16,894;?;0,001687;-0,001175;-0,002665;-0,002665;0,10136;0,12791;-0,013125;39,566;0,26754;0,002523;87,036;41,937;36,352;0,047762;22,679;54,333;0,46625;0,021061;0,017987;0,30726;0,000744;82,663;65,769;0,021061;0,7899;17,258;-0,062881;-0,027727;0,85659;0,52939;0,23845;0,81634;0,97774;-56,641;0,021061;-0,006846;10,012;0,19771;21,605;55,497;85,203;42,839;47,558;0;;16,374;0,97774;0,021061;0,10136;-0,006259;-0,002665;-0,002665;0,38929;22,679;22,8925377
0,01707;0,32454;0,2018;1,938;19,351;0,10615;0,023164;2,03;10,576;0,65882;0,023164;0,10767;0,10143;0,023164;1398,7;0,26095;30,813;0,023164;0,027743;66,128;10,936;0,037093;0,020444;0,13826;0,65882;0,24217;0,46983;0,34609;48,474;0,3876;0,027743;99,458;36,699;0,11429;0,037093;0,84612;24,281;0,76822;0,044425;0,057172;0,10819;0,044425;176,88;110,75;0,11285;12,349;69,935;-0,024431;-0,02926;12,847;0,21513;0,27249;11,299;13,175;14202;0,054445;0,025911;0,94556;0,16607;55,196;32,956;94,044;38,812;1,432;0;;30,813;13,175;0,11285;0,26095;0,2018;0,01707;0,023164;0,65882;10,576;11,3137912
0,31525;0,18767;0,55762;52,875;71,302;0,86076;0,39113;42,764;1,449;0,80255;0,39113;30,074;0,31451;0,39113;162,56;22,453;53,286;0,39113;0,29193;84,265;11,125;0,40903;0,2353;1,073;0,80255;1,841;44,238;17,854;42,694;0,038148;0,29193;51,342;71,092;21,795;0,40903;1,35;65,677;0,86016;0,30529;15,972;0,014046;0,30529;130,75;46,487;10,192;29,092;122,1;0,37879;0,28272;36,643;0,13006;0,14066;25,696;2,754;10369;0,30989;0,39281;0,69011;0,071783;43,315;78,516;35,432;10,302;42,897;0;;53,286;2,754;10,192;22453;0,55762;0,31525;0,39113;0,80255;1,449;4,331753
0,18539;0,57101;0,3729;1,665;22,14;0;0,22936;0,75128;2,578;0,42899;0,2294;0,40904;0,099996;0,22936;808,5;0,45145;17,513;0,22936;0,088969;32,022;?;0,2126;0,071914;0,22936;0,18539;0,37446;5672,8;5,619;32,044;0,087736;0,088984;86,536;42,179;4,142;0,21285;2,578;?;0,42899;0,082564;0,62037;0,07897;0,082467;82,937;50,915;0,81971;12,617;34,904;0,18417;0,071441;16,351;0,56073;0,23708;64,641;64,641;597,02;0,082564;0,43216;0,91191;0;11,398;71,688;79,391;45,975;38,845;0;;17,513;64,641;0,81971;0,45145;0,3729;0,18539;0,22936;0,42899;2,578;4,299308
0,003167;0,46335;0,033313;1,093;-53,502;0,034908;0,00365;1,053;10,214;0,4879;0,00365;0,010192;0,054489;0,00365;2706,4;0,13487;21,582;0,00365;0,003182;60,097;11,914;0,015292;0,002761;0,044807;0,4879;0,13382;0,1362;0,05474;49,046;0,38034;0,003182;116,42;31,352;0,033004;0,015292;11,605;19,251;0,59314;0,013334;0,083132;0,20549;0,013334;115,1;55,005;0,01677;0,56574;61,386;-0,043549;-0,037973;0,84477;0,35811;0,31896;0,80171;0,97464;2674,1;0,020995;0,00649;0,97901;0,2157;60,735;66,358;113,97;32,025;18,845;0;;21,582;0,97464;0,01677;0,13487;0,033313;0,003167;0,00365;0,4879;10,214;10,5631944
0,18858;0,45766;0,17254;15,664;-20,152;0;0,18858;1,185;13,127;0,54234;0,21175;0,61909;0,22314;0,18858;570,29;0,64003;2,185;0,18858;0,14366;62,095;13,877;0,21046;0,14366;0,32458;0,54228;0,64003;90,858;0,32999;46,476;0,3268;0,1567;100,21;36,425;24,244;0,20314;13,127;18,409;0,68023;0,15475;0,1121;0,048461;0,16033;123,18;61,084;0,84445;0,83328;73,464;0,10614;0,080853;10,426;0,30462;0,27454;10,373;1,301;7664,4;0,15475;0,34772;0,85883;0,25424;58,781;59,754;84,7;43,093;25,107;0;;2,185;1,301;0,84445;0,64003;0,17254;0,18858;0,18858;0,54234;13,127;14,545778
-0,33183;0,32498;0,15349;15,387;-10,974;-0,37643;-0,29657;20,771;16,714;0,67502;-0,22968;-10,408;-0,10334;-0,29657;-686,77;-0,53147;30,771;-0,29657;-0,17743;45,807;0,70061;-0,38271;-0,19853;-0,56041;-0,5418;-0,63999;-57,218;0,27332;44,021;0,17931;-0,14303;52,106;7,005;61,418;-0,32456;16,714;?;0,67502;-0,19418;0,091537;-0,041847;-0,22897;90,046;44,239;-15,819;0,8025;38,358;-0,50656;-0,30307;13,491;0,28494;0,14275;1,202;1,202;3874,4;-0,19418;-0,49159;1,16;0;79,683;82,507;62,223;5,866;29,764;0;;30,771;1,202;-15,819;-0,53147;0,15349;-0,33183;-0,29657;0,67502;16,714;15,859957
-0,2194;0,17062;0,38635;35,481;38,841;-0,3691;-0,22008;42,987;0,8203;0,73346;-0,22008;-14,515;-0,10724;-0,22008;-559,16;-0,65276;58,609;-0,22008;-0,21189;88,318;12,184;-0,22183;-0,21125;-0,37765;0,73346;-0,64883;-1,752;0,83623;43,128;0,093255;-0,21189;43,71;83,505;-13,001;-0,22183;10,887;15,089;0,75245;-0,21358;0,55356;-0,049584;-0,21358;159,57;71,247;-0,87305;18,907;72,447;-0,33053;-0,31824;3,153;0,15162;0,11975;15,875;16,286;7940;-0,21907;-0,29914;12,191;0,025902;41,328;5,123;53,285;68,499;2,248;0;;58,609;16,286;-0,87305;-0,65276;0,38635;-0,2194;-0,22008;0,73346;0,8203;0,690572
0,054551;0,061246;0,29523;58,204;157,58;0,16658;0,069156;14,227;11,626;0,87134;0,069156;11,291;0,20214;0,069156;177,98;20,508;16,328;0,069156;0,1113;49,544;0,99743;0,070034;0,087794;0,21163;0,87134;18,123;13,103;0,45877;54,724;-0,048134;0,1113;41,826;87,266;11,435;0,070034;0,63911;?;0,87134;0,11271;15,151;0,01592;0,11271;154,89;105,35;0,6468;44,433;57,597;0,013588;0,021869;58,204;0,061246;0,11459;1,354;1,354;87604;0,13983;0,062606;0,86017;0;73,673;34,647;35,978;10,145;0,96555;0;;16,328;1,354;0,6468;20508;0,29523;0,054551;0,069156;0,87134;11,626;12,8076662
-0,089588;0,31083;0,068851;12,506;-45,991;-0,059624;-0,084436;20,868;0,9202;0,64862;-0,084436;-0,30731;-0,060088;-0,084436;-2849,8;-0,12808;32,172;-0,084436;-0,12745;83,468;0,83303;-0,070688;-0,13522;-0,056446;0,64862;-0,14465;-0,98181;0,10489;5,56;0,46636;-0,12745;139,29;26,204;-0,22742;-0,070688;0,68051;5,327;0,68469;-0,1067;0,019931;-0,3921;-0,1067;186,29;102,82;-0,59132;0,69918;76,807;-0,11531;-0,17405;11,055;0,27476;0,38163;0,98817;10,431;24996;-0,08672;-0,13812;10,867;0,055599;4,373;35,499;151,37;24,113;10,093;0;;32,172;10,431;-0,59132;-0,12808;0,068851;-0,089588;-0,084436;0,64862;0,9202;0,9879312
0,027123;0,07771;0,27988;46,016;96,388;0,10028;0,03806;11,176;10,841;0,86847;0,03806;0,48977;0,11646;0,03806;359,4;10,156;12,868;0,03806;0,056161;64,798;0,99101;0,040689;0,040022;0,13592;0,86847;0,87484;0,65092;0,43567;56,313;-0,043158;0,056161;45,375;8,044;0,5236;0,040689;0,69078;?;0,86847;0,060041;14,168;0,031329;0,060041;133,3;68,498;0,22544;30,534;70,249;-0,000172;-0,000254;46,016;0,07771;0,12432;13,519;13,519;119760;0,077597;0,03123;0,9224;0;56,329;53,286;41,854;87,207;10,549;0;;12,868;13,519;0,22544;10156;0,27988;0,027123;0,03806;0,86847;10,841;11,8615082
0,11758;0,11266;0,56392;60,054;73,889;0,23488;0,15184;72,349;0,94708;0,81511;0,15184;13,477;0,17748;0,15184;203,59;17,928;88,761;0,15184;0,13342;104,93;0,93334;0,14877;0,10331;0,30345;0,81511;14,887;1,238;17,436;38,688;-0,011132;0,13342;34,221;10,666;13,205;0,14877;13,899;?;0,81511;0,13072;1,116;0,018621;0,13072;176,67;71,737;0,35938;31,014;99,378;0,098624;0,086659;60,054;0,11266;0,093756;25,203;25,203;4168,5;-0,055873;0,14425;10,559;0;34,785;5,088;36,133;10,102;35,189;0;;88,761;25,203;0,35938;17928;0,56392;0,11758;0,15184;0,81511;0,94708;2,778534
0,1102;0,13713;0,64336;56,916;155,63;0,21614;0,13522;62,285;11,593;0,85413;0,13522;0,98604;0,1521;0,13522;319,56;11,422;72,923;0,13522;0,13131;95,202;10,344;0,1301;0,10702;0,26837;0,85413;0,9598;14,646;29,309;41,843;-0,16259;0,13131;56,347;64,777;0,94869;0,1301;10,429;?;0,85413;0,12633;22,209;0,029757;0,12633;168,69;73,491;0,4103;37,329;110,36;0,10868;0,10554;56,916;0,13713;0,15438;38,911;38,911;9834,6;0,13739;0,12903;0,86261;0;38,339;49,666;48,606;75,094;46,912;0;;72,923;38,911;0,4103;11422;0,64336;0,1102;0,13522;0,85413;11,593;13,478016
